,index,shunt,shunt_v,source,source_v,bias,millisecs,current_a,power_w,secs
2990,2990,755,0.539062,1651,1.195312,19,30050566,0.15401771428571429,0.1840992220982857,30050.566
2991,2991,755,0.539795,1650,1.195312,18,30060566,0.15422714285714287,0.18434955458285715,30060.566
2992,2992,754,0.539795,1656,1.200439,17,30070566,0.15422714285714287,0.18514027714428574,30070.566
2993,2993,755,0.540527,1652,1.19751,17,30080566,0.15443628571428572,0.1849389965057143,30080.566
2994,2994,755,0.539795,1651,1.196045,18,30090566,0.15422714285714287,0.18446260307857146,30090.566
2995,2995,756,0.54126,1653,1.198242,17,30100567,0.15464571428571428,0.18530298997714284,30100.567
2996,2996,756,0.540527,1653,1.19751,18,30110567,0.15443628571428572,0.1849389965057143,30110.567
2997,2997,756,0.540527,1651,1.196045,18,30120567,0.15443628571428572,0.18471274734714288,30120.567
2998,2998,754,0.539062,1653,1.19751,18,30130567,0.15401771428571429,0.18443775303428572,30130.567
2999,2999,755,0.539795,1651,1.196045,18,30140567,0.15422714285714287,0.18446260307857146,30140.567
3000,3000,755,0.539795,1652,1.196777,18,30150568,0.15422714285714287,0.18457549734714288,30150.568
3001,3001,756,0.540527,1653,1.19751,18,30160568,0.15443628571428572,0.1849389965057143,30160.568
3002,3002,756,0.540527,1652,1.196777,18,30170568,0.15443628571428572,0.18482579470828572,30170.568
3003,3003,756,0.540527,1650,1.195312,18,30180568,0.15443628571428572,0.18459954554971428,30180.568
3004,3004,754,0.539062,1652,1.196777,18,30190568,0.15401771428571429,0.18432485804971427,30190.568
3005,3005,756,0.539795,1650,1.19458,19,30200568,0.15422714285714287,0.18423666031428573,30200.568
3006,3006,755,0.539795,1651,1.196045,18,30210569,0.15422714285714287,0.18446260307857146,30210.569
3007,3007,756,0.540527,1651,1.196045,18,30220569,0.15443628571428572,0.18471274734714288,30220.569
3008,3008,755,0.540527,1652,1.19751,17,30230569,0.15443628571428572,0.1849389965057143,30230.569
3009,3009,757,0.54126,1651,1.196045,18,30240569,0.15464571428571428,0.18496323334285714,30240.569
3010,3010,755,0.539795,1651,1.196045,18,30250569,0.15422714285714287,0.18446260307857146,30250.569
3011,3011,755,0.539795,1652,1.196777,18,30260570,0.15422714285714287,0.18457549734714288,30260.57
3012,3012,756,0.540527,1652,1.196777,18,30270570,0.15443628571428572,0.18482579470828572,30270.57
3013,3013,756,0.540527,1651,1.196045,18,30280570,0.15443628571428572,0.18471274734714288,30280.57
3014,3014,755,0.539795,1650,1.195312,18,30290570,0.15422714285714287,0.18434955458285715,30290.57
3015,3015,758,0.541992,1653,1.19751,18,30300570,0.15485485714285716,0.18544023997714287,30300.57
3016,3016,756,0.540527,1651,1.196045,18,30310571,0.15443628571428572,0.18471274734714288,30310.571
3017,3017,755,0.539795,1650,1.195312,18,30320571,0.15422714285714287,0.18434955458285715,30320.571
3018,3018,756,0.540527,1648,1.193848,18,30330571,0.15443628571428572,0.1843734508274286,30330.571
3019,3019,756,0.540527,1654,1.198242,18,30340571,0.15443628571428572,0.18505204386685714,30340.571
3020,3020,756,0.540527,1652,1.196777,18,30350571,0.15443628571428572,0.18482579470828572,30350.571
3021,3021,757,0.54126,1651,1.196045,18,30360571,0.15464571428571428,0.18496323334285714,30360.571
3022,3022,755,0.539795,1652,1.196777,18,30370572,0.15422714285714287,0.18457549734714288,30370.572
3023,3023,756,0.540527,1651,1.196045,18,30380572,0.15443628571428572,0.18471274734714288,30380.572
3024,3024,756,0.540527,1652,1.196777,18,30390572,0.15443628571428572,0.18482579470828572,30390.572
3025,3025,755,0.539795,1652,1.196777,18,30400572,0.15422714285714287,0.18457549734714288,30400.572
3026,3026,758,0.541992,1652,1.196777,18,30410572,0.15485485714285716,0.18532673136685715,30410.572
3027,3027,756,0.540527,1652,1.196777,18,30420573,0.15443628571428572,0.18482579470828572,30420.573
3028,3028,755,0.539795,1651,1.196045,18,30430573,0.15422714285714287,0.18446260307857146,30430.573
3029,3029,757,0.540527,1650,1.19458,19,30440573,0.15443628571428572,0.18448649818857144,30440.573
3030,3030,756,0.540527,1650,1.195312,18,30450573,0.15443628571428572,0.18459954554971428,30450.573
3031,3031,757,0.54126,1651,1.196045,18,30460573,0.15464571428571428,0.18496323334285714,30460.573
3032,3032,756,0.540527,1651,1.196045,18,30470574,0.15443628571428572,0.18471274734714288,30470.574
3033,3033,757,0.54126,1652,1.196777,18,30480574,0.15464571428571428,0.18507643400571427,30480.574
3034,3034,756,0.540527,1651,1.196045,18,30490574,0.15443628571428572,0.18471274734714288,30490.574
3035,3035,756,0.540527,1651,1.196045,18,30500574,0.15443628571428572,0.18471274734714288,30500.574
3036,3036,756,0.540527,1651,1.196045,18,30510574,0.15443628571428572,0.18471274734714288,30510.574
3037,3037,757,0.54126,1651,1.196045,18,30520575,0.15464571428571428,0.18496323334285714,30520.575
3038,3038,757,0.54126,1650,1.195312,18,30530575,0.15464571428571428,0.18484987803428568,30530.575
3039,3039,758,0.54126,1652,1.196045,19,30540575,0.15464571428571428,0.18496323334285714,30540.575
3040,3040,757,0.54126,1650,1.195312,18,30550575,0.15464571428571428,0.18484987803428568,30550.575
3041,3041,757,0.54126,1651,1.196045,18,30560575,0.15464571428571428,0.18496323334285714,30560.575
3042,3042,756,0.539795,1651,1.195312,19,30570575,0.15422714285714287,0.18434955458285715,30570.575
3043,3043,757,0.54126,1652,1.196777,18,30580576,0.15464571428571428,0.18507643400571427,30580.576
3044,3044,757,0.54126,1652,1.196777,18,30590576,0.15464571428571428,0.18507643400571427,30590.576
3045,3045,756,0.540527,1650,1.195312,18,30600576,0.15443628571428572,0.18459954554971428,30600.576
3046,3046,757,0.54126,1652,1.196777,18,30610576,0.15464571428571428,0.18507643400571427,30610.576
3047,3047,756,0.540527,1651,1.196045,18,30620576,0.15443628571428572,0.18471274734714288,30620.576
3048,3048,755,0.539795,1650,1.195312,18,30630577,0.15422714285714287,0.18434955458285715,30630.577
3049,3049,758,0.541992,1650,1.195312,18,30640577,0.15485485714285716,0.18509986900114286,30640.577
3050,3050,756,0.540527,1652,1.196777,18,30650577,0.15443628571428572,0.18482579470828572,30650.577
3051,3051,756,0.540527,1651,1.196045,18,30660577,0.15443628571428572,0.18471274734714288,30660.577
3052,3052,757,0.54126,1650,1.195312,18,30670577,0.15464571428571428,0.18484987803428568,30670.577
3053,3053,758,0.541992,1651,1.196045,18,30680578,0.15485485714285716,0.1852133776114286,30680.578
3054,3054,760,0.543457,1652,1.196777,18,30690578,0.15527342857142856,0.18582766802542855,30690.578
3055,3055,757,0.54126,1651,1.196045,18,30700578,0.15464571428571428,0.18496323334285714,30700.578
3056,3056,758,0.54126,1654,1.19751,19,30710578,0.15464571428571428,0.1851897893142857,30710.578
3057,3057,758,0.541992,1651,1.196045,18,30720578,0.15485485714285716,0.1852133776114286,30720.578
3058,3058,757,0.54126,1650,1.195312,18,30730578,0.15464571428571428,0.18484987803428568,30730.578
3059,3059,757,0.54126,1651,1.196045,18,30740579,0.15464571428571428,0.18496323334285714,30740.579
3060,3060,755,0.539062,1651,1.195312,19,30750579,0.15401771428571429,0.1840992220982857,30750.579
3061,3061,758,0.541992,1650,1.195312,18,30760579,0.15485485714285716,0.18509986900114286,30760.579
3062,3062,757,0.54126,1653,1.19751,18,30770579,0.15464571428571428,0.1851897893142857,30770.579
3063,3063,757,0.54126,1651,1.196045,18,30780579,0.15464571428571428,0.18496323334285714,30780.579
3064,3064,757,0.54126,1646,1.192383,18,30790580,0.15464571428571428,0.18439692073714284,30790.58
3065,3065,756,0.540527,1650,1.195312,18,30800580,0.15443628571428572,0.18459954554971428,30800.58
3066,3066,757,0.54126,1645,1.19165,18,30810580,0.15464571428571428,0.18428356542857144,30810.58
3067,3067,758,0.541992,1651,1.196045,18,30820580,0.15485485714285716,0.1852133776114286,30820.58
3068,3068,758,0.541992,1650,1.195312,18,30830580,0.15485485714285716,0.18509986900114286,30830.58
3069,3069,757,0.54126,1651,1.196045,18,30840581,0.15464571428571428,0.18496323334285714,30840.581
3070,3070,758,0.541992,1652,1.196777,18,30850581,0.15485485714285716,0.18532673136685715,30850.581
3071,3071,758,0.541992,1650,1.195312,18,30860581,0.15485485714285716,0.18509986900114286,30860.581
3072,3072,757,0.54126,1652,1.196777,18,30870581,0.15464571428571428,0.18507643400571427,30870.581
3073,3073,758,0.541992,1650,1.195312,18,30880581,0.15485485714285716,0.18509986900114286,30880.581
3074,3074,758,0.541992,1650,1.195312,18,30890581,0.15485485714285716,0.18509986900114286,30890.581
3075,3075,757,0.54126,1652,1.196777,18,30900582,0.15464571428571428,0.18507643400571427,30900.582
3076,3076,758,0.542725,1651,1.196777,17,30910582,0.1550642857142857,0.1855773706642857,30910.582
3077,3077,756,0.540527,1651,1.196045,18,30920582,0.15443628571428572,0.18471274734714288,30920.582
3078,3078,757,0.54126,1651,1.196045,18,30930582,0.15464571428571428,0.18496323334285714,30930.582
3079,3079,757,0.54126,1649,1.19458,18,30940582,0.15464571428571428,0.18473667737142854,30940.582
3080,3080,756,0.540527,1651,1.196045,18,30950583,0.15443628571428572,0.18471274734714288,30950.583
3081,3081,758,0.541992,1650,1.195312,18,30960583,0.15485485714285716,0.18509986900114286,30960.583
3082,3082,758,0.541992,1651,1.196045,18,30970583,0.15485485714285716,0.1852133776114286,30970.583
3083,3083,758,0.541992,1650,1.195312,18,30980583,0.15485485714285716,0.18509986900114286,30980.583
3084,3084,758,0.541992,1651,1.196045,18,30990583,0.15485485714285716,0.1852133776114286,30990.583
3085,3085,758,0.541992,1652,1.196777,18,31000584,0.15485485714285716,0.18532673136685715,31000.584
3086,3086,757,0.54126,1648,1.193848,18,31010584,0.15464571428571428,0.18462347670857143,31010.584
3087,3087,760,0.544189,1651,1.196777,17,31020584,0.15548257142857144,0.18607796538657145,31020.584
3088,3088,758,0.541992,1640,1.187988,18,31030584,0.15485485714285716,0.1839657120274286,31030.584
3089,3089,757,0.54126,1650,1.195312,18,31040584,0.15464571428571428,0.18484987803428568,31040.584
3090,3090,760,0.543457,1650,1.195312,18,31050584,0.15527342857142856,0.1856001924525714,31050.584
3091,3091,758,0.541992,1649,1.19458,18,31060585,0.15485485714285716,0.1849865152457143,31060.585
3092,3092,758,0.541992,1650,1.195312,18,31070585,0.15485485714285716,0.18509986900114286,31070.585
3093,3093,760,0.543457,1650,1.195312,18,31080585,0.15527342857142856,0.1856001924525714,31080.585
3094,3094,758,0.541992,1651,1.196045,18,31090585,0.15485485714285716,0.1852133776114286,31090.585
3095,3095,760,0.543457,1651,1.196045,18,31100585,0.15527342857142856,0.18571400787571427,31100.585
3096,3096,757,0.540527,1652,1.196045,19,31110586,0.15443628571428572,0.18471274734714288,31110.586
3097,3097,758,0.541992,1651,1.196045,18,31120586,0.15485485714285716,0.1852133776114286,31120.586
3098,3098,758,0.541992,1651,1.196045,18,31130586,0.15485485714285716,0.1852133776114286,31130.586
3099,3099,757,0.54126,1651,1.196045,18,31140586,0.15464571428571428,0.18496323334285714,31140.586
3100,3100,758,0.541992,1650,1.195312,18,31150586,0.15485485714285716,0.18509986900114286,31150.586
3101,3101,758,0.541992,1651,1.196045,18,31160587,0.15485485714285716,0.1852133776114286,31160.587
3102,3102,759,0.542725,1649,1.19458,18,31170587,0.1550642857142857,0.1852366944285714,31170.587
3103,3103,758,0.541992,1651,1.196045,18,31180587,0.15485485714285716,0.1852133776114286,31180.587
3104,3104,757,0.54126,1649,1.19458,18,31190587,0.15464571428571428,0.18473667737142854,31190.587
3105,3105,760,0.543457,1650,1.195312,18,31200587,0.15527342857142856,0.1856001924525714,31200.587
3106,3106,760,0.543457,1651,1.196045,18,31210587,0.15527342857142856,0.18571400787571427,31210.587
3107,3107,759,0.542725,1651,1.196045,18,31220588,0.1550642857142857,0.18546386360714284,31220.588
3108,3108,760,0.543457,1650,1.195312,18,31230588,0.15527342857142856,0.1856001924525714,31230.588
3109,3109,758,0.541992,1651,1.196045,18,31240588,0.15485485714285716,0.1852133776114286,31240.588
3110,3110,758,0.541992,1648,1.193848,18,31250588,0.15485485714285716,0.18487316149028574,31250.588
3111,3111,760,0.543457,1651,1.196045,18,31260588,0.15527342857142856,0.18571400787571427,31260.588
3112,3112,760,0.543457,1648,1.193848,18,31270589,0.15527342857142856,0.18537287215314285,31270.589
3113,3113,759,0.542725,1652,1.196777,18,31280589,0.1550642857142857,0.1855773706642857,31280.589
3114,3114,760,0.543457,1650,1.195312,18,31290589,0.15527342857142856,0.1856001924525714,31290.589
3115,3115,759,0.542725,1651,1.196045,18,31300589,0.1550642857142857,0.18546386360714284,31300.589
3116,3116,757,0.54126,1651,1.196045,18,31310589,0.15464571428571428,0.18496323334285714,31310.589
3117,3117,757,0.54126,1653,1.19751,18,31320590,0.15464571428571428,0.1851897893142857,31320.59
3118,3118,759,0.542725,1651,1.196045,18,31330590,0.1550642857142857,0.18546386360714284,31330.59
3119,3119,758,0.541992,1651,1.196045,18,31340590,0.15485485714285716,0.1852133776114286,31340.59
3120,3120,758,0.541992,1650,1.195312,18,31350590,0.15485485714285716,0.18509986900114286,31350.59
3121,3121,757,0.54126,1650,1.195312,18,31360590,0.15464571428571428,0.18484987803428568,31360.59
3122,3122,758,0.541992,1650,1.195312,18,31370590,0.15485485714285716,0.18509986900114286,31370.59
3123,3123,758,0.541992,1653,1.19751,18,31380591,0.15485485714285716,0.18544023997714287,31380.591
3124,3124,758,0.541992,1650,1.195312,18,31390591,0.15485485714285716,0.18509986900114286,31390.591
3125,3125,758,0.542725,1651,1.196777,17,31400591,0.1550642857142857,0.1855773706642857,31400.591
3126,3126,758,0.541992,1651,1.196045,18,31410591,0.15485485714285716,0.1852133776114286,31410.591
3127,3127,760,0.543457,1651,1.196045,18,31420591,0.15527342857142856,0.18571400787571427,31420.591
3128,3128,760,0.543457,1650,1.195312,18,31430592,0.15527342857142856,0.1856001924525714,31430.592
3129,3129,760,0.543457,1652,1.196777,18,31440592,0.15527342857142856,0.18582766802542855,31440.592
3130,3130,757,0.54126,1651,1.196045,18,31450592,0.15464571428571428,0.18496323334285714,31450.592
3131,3131,757,0.54126,1650,1.195312,18,31460592,0.15464571428571428,0.18484987803428568,31460.592
3132,3132,760,0.543457,1651,1.196045,18,31470592,0.15527342857142856,0.18571400787571427,31470.592
3133,3133,760,0.543457,1649,1.19458,18,31480592,0.15527342857142856,0.18548653230285714,31480.592
3134,3134,757,0.54126,1651,1.196045,18,31490593,0.15464571428571428,0.18496323334285714,31490.593
3135,3135,760,0.543457,1650,1.195312,18,31500593,0.15527342857142856,0.1856001924525714,31500.593
3136,3136,761,0.544189,1650,1.195312,18,31510593,0.15548257142857144,0.18585018341942858,31510.593
3137,3137,758,0.541992,1650,1.195312,18,31520593,0.15485485714285716,0.18509986900114286,31520.593
3138,3138,761,0.544922,1651,1.196777,17,31530594,0.155692,0.186328604684,31530.594
3139,3139,760,0.544189,1650,1.196045,17,31540594,0.15548257142857144,0.18596415214428574,31540.594
3140,3140,760,0.543457,1649,1.19458,18,31550594,0.15527342857142856,0.18548653230285714,31550.594
3141,3141,760,0.543457,1651,1.196045,18,31560594,0.15527342857142856,0.18571400787571427,31560.594
3142,3142,760,0.543457,1650,1.195312,18,31570594,0.15527342857142856,0.1856001924525714,31570.594
3143,3143,759,0.542725,1652,1.196777,18,31580594,0.1550642857142857,0.1855773706642857,31580.594
3144,3144,758,0.541992,1649,1.19458,18,31590595,0.15485485714285716,0.1849865152457143,31590.595
3145,3145,761,0.544189,1648,1.193848,18,31600595,0.15548257142857144,0.18562255693485716,31600.595
3146,3146,760,0.543457,1650,1.195312,18,31610595,0.15527342857142856,0.1856001924525714,31610.595
3147,3147,758,0.541992,1650,1.195312,18,31620595,0.15485485714285716,0.18509986900114286,31620.595
3148,3148,760,0.543457,1650,1.195312,18,31630595,0.15527342857142856,0.1856001924525714,31630.595
3149,3149,758,0.541992,1651,1.196045,18,31640596,0.15485485714285716,0.1852133776114286,31640.596
3150,3150,760,0.543457,1649,1.19458,18,31650596,0.15527342857142856,0.18548653230285714,31650.596
3151,3151,760,0.543457,1651,1.196045,18,31660596,0.15527342857142856,0.18571400787571427,31660.596
3152,3152,762,0.544922,1650,1.195312,18,31670596,0.155692,0.18610051590399998,31670.596
3153,3153,761,0.544189,1649,1.19458,18,31680596,0.15548257142857144,0.18573637017714287,31680.596
3154,3154,758,0.541992,1649,1.19458,18,31690597,0.15485485714285716,0.1849865152457143,31690.597
3155,3155,758,0.541992,1651,1.196045,18,31700597,0.15485485714285716,0.1852133776114286,31700.597
3156,3156,760,0.543457,1650,1.195312,18,31710597,0.15527342857142856,0.1856001924525714,31710.597
3157,3157,760,0.542725,1650,1.19458,19,31720597,0.1550642857142857,0.1852366944285714,31720.597
3158,3158,761,0.544189,1650,1.195312,18,31730597,0.15548257142857144,0.18585018341942858,31730.597
3159,3159,761,0.544189,1651,1.196045,18,31740597,0.15548257142857144,0.18596415214428574,31740.597
3160,3160,761,0.544189,1652,1.196777,18,31750598,0.15548257142857144,0.18607796538657145,31750.598
3161,3161,761,0.544189,1650,1.195312,18,31760598,0.15548257142857144,0.18585018341942858,31760.598
3162,3162,760,0.543457,1650,1.195312,18,31770598,0.15527342857142856,0.1856001924525714,31770.598
3163,3163,760,0.543457,1650,1.195312,18,31780598,0.15527342857142856,0.1856001924525714,31780.598
3164,3164,761,0.544189,1651,1.196045,18,31790598,0.15548257142857144,0.18596415214428574,31790.598
3165,3165,761,0.544189,1651,1.196045,18,31800599,0.15548257142857144,0.18596415214428574,31800.599
3166,3166,758,0.541992,1648,1.193848,18,31810599,0.15485485714285716,0.18487316149028574,31810.599
3167,3167,760,0.543457,1650,1.195312,18,31820599,0.15527342857142856,0.1856001924525714,31820.599
3168,3168,761,0.544189,1649,1.19458,18,31830599,0.15548257142857144,0.18573637017714287,31830.599
3169,3169,762,0.544922,1648,1.193848,18,31840599,0.155692,0.185872582816,31840.599
3170,3170,765,0.547119,1650,1.195312,18,31850600,0.15631971428571428,0.1868508303222857,31850.6
